pira,nettfa,p401k,e401k,inc,incsq,marr,male,age,agesq,fsize
0,1.2,0,0,24.348,592.8251,1,0,26,676,2
0,0.3,0,0,15.84,250.9056,1,0,45,2025,2
0,-0.8,0,1,60.36,3643.33,1,0,32,1024,2
0,19.304,1,1,28.716,824.6086,0,0,43,1849,2
0,-0.036,0,0,17.424,303.5958,1,0,52,2704,3
0,21.6,0,0,56.085,3145.527,1,0,37,1369,2
0,0.063,0,0,17.832,317.9803,1,0,27,729,4
0,3.684,0,0,24.621,606.1937,1,0,26,676,5
1,1.825,0,0,30.9,954.81,1,0,28,784,4
0,23.998,0,1,46.872,2196.985,1,0,43,1849,4
0,-3.49,0,0,15.36,235.9296,0,0,50,2500,3
0,0.3,0,0,16.845,283.754,0,1,34,1156,1
0,-3.4,0,0,21,441,1,0,27,729,5
0,3,0,0,43.41,1884.428,1,0,41,1681,4
0,5.6,1,1,61.986,3842.264,1,0,39,1521,4
0,-0.3,0,0,10.698,114.4472,1,0,28,784,5
0,-4.6,0,0,46.485,2160.855,1,0,47,2209,4
0,17.9,1,1,39.279,1542.84,1,0,42,1764,4
1,-1.5,0,0,44.232,1956.47,1,0,28,784,3
0,-3.887,0,0,33.021,1090.386,0,0,42,1764,1
0,84,1,1,83.25,6930.563,1,0,39,1521,2
0,7.748,0,1,14.523,210.9175,1,0,60,3600,5
0,0.649,0,0,15.981,255.3924,0,0,26,676,4
1,1,1,1,12.156,147.7683,0,0,36,1296,3
0,-0.383,1,1,29.295,858.197,1,0,45,2025,8
0,0.325,0,0,33.171,1100.315,1,0,34,1156,3
0,-0.1,0,0,16.59,275.2281,0,0,28,784,1
0,-69.3,0,0,16.2,262.44,1,0,46,2116,5
1,178.935,1,1,38.307,1467.426,0,0,63,3969,1
0,9.8,0,0,28.65,820.8224,0,0,50,2500,2
0,-3.253,1,1,47.754,2280.445,1,0,39,1521,7
0,0.005,0,0,12.963,168.0394,0,1,35,1225,1
0,0,0,0,27.03,730.6209,0,1,25,625,1
0,2.799,1,1,14.85,220.5225,0,1,60,3600,1
0,2.18,0,0,22.35,499.5225,0,0,35,1225,1
0,1,0,0,28.8,829.4399,0,1,29,841,1
1,17.529,0,0,65.259,4258.737,1,0,31,961,2
0,1.853,0,0,27.741,769.563,0,0,36,1296,1
0,3.441,0,0,44.205,1954.082,1,0,26,676,2
0,71.427,1,1,66.165,4377.807,1,0,39,1521,4
1,10.9,0,0,14.064,197.7961,0,0,41,1681,1
0,0.6,0,0,13.2,174.24,0,0,52,2704,4
1,20,1,1,42.615,1816.038,0,0,41,1681,3
0,1.473,0,0,41.28,1704.038,1,0,35,1225,4
0,0,0,0,13.26,175.8276,0,0,28,784,2
0,7.499,0,0,51.45,2647.103,0,1,25,625,2
0,-0.05,0,0,43.476,1890.163,1,0,31,961,4
0,-2.85,0,0,30.015,900.9002,0,0,27,729,1
0,45.598,1,1,39.597,1567.922,1,0,36,1296,4
1,49.099,0,1,114.573,13126.97,1,0,56,3136,3
0,12.418,1,1,29.85,891.0225,1,0,64,4096,2
0,0.25,0,0,54.744,2996.906,1,1,30,900,4
1,94.05,1,1,17.547,307.8972,0,1,48,2304,2
0,6.33,1,1,93.357,8715.53,0,1,29,841,1
0,18.31,1,1,15.756,248.2515,1,0,34,1156,3
0,39.41,1,1,38.136,1454.355,1,0,36,1296,4
0,-8.75,0,0,28.032,785.793,0,1,34,1156,1
0,7.3,0,0,50.346,2534.72,1,0,31,961,4
0,5.1,1,1,46.593,2170.907,0,0,44,1936,1
0,3.55,0,0,20.838,434.2222,0,0,52,2704,1
1,10.899,0,0,50.154,2515.424,0,1,44,1936,1
0,21.55,1,1,53.736,2887.558,1,0,40,1600,5
0,2.399,0,0,68.898,4746.935,1,0,29,841,4
0,4.75,1,1,71.376,5094.533,1,0,42,1764,4
1,47.598,1,1,69.78,4869.248,1,0,46,2116,5
1,523.535,1,1,164.097,26927.83,1,0,36,1296,2
0,0,0,0,25.845,667.964,0,1,31,961,1
0,7,1,1,39.327,1546.613,0,1,35,1225,1
0,-1.111,0,1,50.52,2552.271,1,1,31,961,3
0,1.5,0,0,53.664,2879.825,1,0,32,1024,2
0,-1.58,0,1,14.679,215.473,0,0,41,1681,1
0,-11,0,0,31.824,1012.767,1,1,28,784,5
0,0.5,0,0,15.33,235.0089,0,1,34,1156,1
0,-3.27,0,0,10.695,114.383,1,1,31,961,5
0,-11.4,0,0,21.891,479.2159,1,1,28,784,5
0,20.8,1,1,36.21,1311.164,1,0,50,2500,2
0,19.5,1,1,67.488,4554.63,1,0,59,3481,4
0,3.18,1,1,33.999,1155.932,0,1,30,900,1
0,13.059,1,1,43.047,1853.044,0,0,29,841,1
1,-2.29,1,1,20.52,421.0704,0,0,53,2809,2
0,5.3,1,1,58.164,3383.051,1,0,37,1369,3
1,30.592,0,0,35.547,1263.589,1,0,63,3969,3
0,13,0,0,19.26,370.9476,1,0,57,3249,3
0,50.248,1,1,34.545,1193.357,1,0,50,2500,2
0,-6.4,0,1,45.069,2031.215,0,0,43,1849,1
0,18,1,1,33.084,1094.551,1,1,34,1156,4
0,-0.2,0,0,14.04,197.1216,0,1,34,1156,1
1,10.8,0,0,37.392,1398.161,1,0,43,1849,6
0,7.507,1,1,17.76,315.4176,0,0,34,1156,1
1,-5.9,0,0,30.045,902.702,1,0,52,2704,4
0,0.075,0,0,33.105,1095.941,1,1,34,1156,5
1,18.7,0,0,30.03,901.801,0,1,51,2601,3
0,0.045,0,0,13.218,174.7155,0,0,62,3844,2
0,0,0,0,26.268,690.0078,1,0,25,625,3
0,4,0,1,28.659,821.3383,1,0,30,900,3
0,0.5,0,0,13.116,172.0295,1,0,31,961,7
0,1,0,0,19.764,390.6157,0,0,63,3969,6
1,57.5,0,0,81.075,6573.155,1,0,35,1225,3
0,10.999,0,0,36.6,1339.56,0,0,25,625,1
1,82.665,1,1,91.209,8319.082,1,0,34,1156,2
0,8.35,0,0,28.893,834.8054,1,0,52,2704,3
0,11.7,0,0,47.802,2285.031,1,0,33,1089,6
1,28.247,1,1,40.767,1661.948,1,0,54,2916,2
1,62.198,1,1,54.627,2984.109,0,0,44,1936,1
0,4,1,1,16.86,284.2596,1,0,46,2116,4
0,4.6,1,1,46.467,2159.182,1,0,36,1296,3
0,-2,0,0,47.391,2245.907,1,0,32,1024,3
0,0.988,0,0,12.933,167.2625,0,0,27,729,2
0,1.303,1,1,19.413,376.8646,0,0,34,1156,1
0,0.01,0,0,16.194,262.2456,0,0,29,841,3
1,4.2,0,0,48.06,2309.764,1,0,28,784,4
0,2.718,1,1,39.165,1533.897,1,0,40,1600,4
0,-18,0,0,37.608,1414.362,0,0,26,676,1
0,-3.53,0,0,44.853,2011.792,1,1,31,961,4
0,-0.026,0,0,11.394,129.8232,0,0,62,3844,1
1,28,0,0,39.978,1598.24,0,0,53,2809,1
0,-8.948,0,1,52.521,2758.455,1,0,54,2916,4
1,98.9,1,1,81.69,6673.256,1,0,57,3249,4
1,13.5,0,0,59.901,3588.13,1,0,27,729,2
0,2.6,0,0,21.072,444.0292,1,0,60,3600,2
1,17.5,1,1,55.305,3058.643,1,0,36,1296,3
1,54.1,1,1,55.815,3115.314,1,0,40,1600,4
1,9.55,1,1,43.281,1873.245,1,0,31,961,3
0,10,0,0,34.92,1219.406,1,0,61,3721,2
0,9,1,1,69.138,4780.063,1,0,43,1849,3
0,27,1,1,58.5,3422.25,0,1,31,961,1
1,20.6,1,1,46.869,2196.703,1,0,44,1936,2
0,-31.5,1,1,63.261,4001.954,1,0,59,3481,3
0,15.2,0,0,72.105,5199.131,1,0,42,1764,4
1,16.6,0,0,27.492,755.8101,1,0,25,625,5
0,-2.606,1,1,36.222,1312.033,1,0,47,2209,5
0,9.649,1,1,22.044,485.938,1,0,44,1936,4
0,-3.8,0,0,25.224,636.2502,1,0,32,1024,4
1,4.638,0,0,18.075,326.7057,0,0,27,729,3
0,3.872,1,1,26.301,691.7426,1,0,54,2916,2
0,15.575,0,0,15.588,242.9857,0,0,59,3481,1
0,1.384,0,0,46.398,2152.774,1,0,30,900,4
0,-86.5,0,0,47.193,2227.179,1,0,57,3249,2
0,4.41,0,0,11.625,135.1406,0,0,26,676,1
0,-10.3,0,0,19.926,397.0455,0,1,25,625,1
0,6.7,1,1,75.612,5717.174,1,0,52,2704,2
1,242.15,1,1,90.258,8146.507,1,0,59,3481,2
0,-6.06,1,1,40.389,1631.271,1,0,56,3136,2
1,40.5,1,1,74.091,5489.477,1,0,61,3721,3
1,25.299,0,1,56.778,3223.741,1,0,40,1600,4
0,4.5,0,0,30.075,904.5057,1,0,33,1089,3
0,60.024,1,1,40.2,1616.04,1,1,47,2209,3
0,11,1,1,47.616,2267.283,0,1,38,1444,3
1,4.6,1,1,58.716,3447.569,1,0,59,3481,2
0,-0.54,0,0,27.036,730.9453,1,0,31,961,4
1,43.5,1,1,46.89,2198.672,1,0,44,1936,4
1,3.4,0,0,42.33,1791.829,1,0,36,1296,5
1,69.699,1,1,53.895,2904.671,1,1,54,2916,2
0,-1.9,0,1,23.802,566.5352,1,0,37,1369,3
1,27.332,1,1,70.392,4955.033,1,0,52,2704,2
1,14,1,1,41.814,1748.411,1,0,45,2025,5
0,7.349,1,1,33.471,1120.308,1,0,58,3364,3
0,11.535,0,0,26.733,714.6533,1,0,64,4096,2
0,53.749,0,1,35.424,1254.86,1,0,52,2704,3
0,-14.578,0,0,32.076,1028.87,0,1,54,2916,3
0,-5.3,0,0,40.32,1625.702,1,0,54,2916,6
0,3.761,1,1,17.496,306.11,0,0,51,2601,3
1,5.545,0,1,27.684,766.4039,1,0,62,3844,2
0,4.5,1,1,36.408,1325.542,1,0,32,1024,2
0,0.05,0,0,13.77,189.6129,0,0,28,784,1
0,-2.881,0,0,25.899,670.7582,0,1,29,841,1
0,3.88,1,1,34.518,1191.492,1,0,26,676,3
0,1.998,0,1,46.14,2128.9,1,0,52,2704,2
0,-1.8,0,1,28.47,810.5408,1,0,35,1225,6
0,-34.382,0,0,11.025,121.5506,1,0,27,729,3
0,14.999,0,0,51.408,2642.782,1,0,34,1156,2
0,30.799,0,0,35.34,1248.916,1,0,53,2809,3
0,41.499,0,0,20.976,439.9926,0,0,58,3364,1
0,11.5,1,1,76.704,5883.504,1,0,31,961,2
0,24.654,0,0,40.041,1603.282,0,0,52,2704,3
1,25.364,1,1,60.882,3706.618,1,0,38,1444,4
1,2.699,0,0,35.178,1237.492,1,0,39,1521,5
0,44.148,1,1,44.502,1980.428,1,0,37,1369,4
1,2.1,0,1,45.69,2087.576,1,0,39,1521,5
0,6.4,0,1,71.061,5049.666,1,0,33,1089,5
0,-0.8,0,0,26.622,708.7309,1,0,53,2809,3
1,2.999,0,0,22.23,494.1729,1,0,48,2304,6
0,4.258,0,0,40.896,1672.483,1,0,40,1600,5
0,10.999,0,0,56.976,3246.265,1,0,47,2209,3
1,23.949,0,0,54.585,2979.522,1,0,46,2116,4
1,4.95,0,0,54.723,2994.607,1,1,43,1849,3
0,54.7,0,0,31.575,996.9807,1,1,58,3364,2
1,17.396,0,0,33.09,1094.948,1,0,61,3721,2
0,-4.975,0,0,37.668,1418.878,1,0,37,1369,3
1,68.423,1,1,75.057,5633.553,0,1,37,1369,1
0,0.2,0,0,28.143,792.0284,1,0,38,1444,4
1,4.4,1,1,22.983,528.2183,0,0,64,4096,2
0,-3.4,0,1,64.038,4100.866,1,0,36,1296,4
1,52.5,0,0,34.32,1177.862,1,0,55,3025,3
0,15,0,0,62.436,3898.254,0,1,34,1156,1
0,-1.136,0,0,21.03,442.2609,1,0,49,2401,6
0,8.85,0,0,20.643,426.1334,1,0,56,3136,4
1,14.256,1,1,40.959,1677.64,1,0,55,3025,3
0,33.6,0,0,32.394,1049.371,0,0,37,1369,3
1,-2.67,0,0,21.525,463.3256,0,1,36,1296,1
0,14.5,1,1,52.59,2765.708,1,0,49,2401,2
0,0.6,0,0,14.31,204.7761,0,1,26,676,1
0,0.255,0,0,24.9,620.01,0,1,26,676,2
1,30.2,1,1,83.61,6990.632,1,0,29,841,2
0,6.778,1,1,54.84,3007.426,1,0,43,1849,4
1,27.299,0,0,75.162,5649.327,1,0,51,2601,2
1,10.399,0,0,29.622,877.4629,0,0,40,1600,2
0,-0.576,0,0,30.498,930.1279,0,0,50,2500,1
0,10.423,1,1,39.06,1525.684,0,0,45,2025,2
0,2.8,0,0,41.031,1683.543,0,1,29,841,1
0,47.384,0,0,30.543,932.8748,0,1,48,2304,1
0,1.499,0,0,39.651,1572.202,0,0,48,2304,2
0,-0.79,0,0,40.512,1641.222,1,0,49,2401,3
0,-4.501,0,0,19.251,370.601,1,0,36,1296,3
0,21.356,0,0,37.161,1380.94,1,0,30,900,2
1,99.329,1,1,89.988,8097.84,1,0,58,3364,2
0,90.149,1,1,69.636,4849.173,1,0,36,1296,4
0,21.199,0,0,25.803,665.7948,0,1,29,841,1
1,11.099,0,0,22.194,492.5736,1,0,38,1444,2
1,46.669,0,0,86.76,7527.298,1,0,34,1156,4
0,-4.15,0,1,45.468,2067.339,1,0,44,1936,7
0,13.5,1,1,49.359,2436.311,1,0,51,2601,2
0,11.733,0,0,43.356,1879.743,0,0,57,3249,2
0,73.499,1,1,31.29,979.0641,1,0,54,2916,4
0,7.609,1,1,50.61,2561.372,1,0,41,1681,3
0,-4.135,0,0,19.206,368.8704,1,0,29,841,5
0,-5.851,0,0,15.045,226.352,1,0,36,1296,7
0,-1.9,0,1,27.231,741.5274,0,0,42,1764,1
0,7.28,1,1,30.51,930.8601,0,1,38,1444,2
0,73.4,1,1,51.78,2681.168,1,0,34,1156,4
0,-3.29,0,0,21.582,465.7827,0,0,28,784,1
1,-1.72,1,1,41.607,1731.142,1,0,42,1764,3
0,-12.007,0,0,23.85,568.8225,1,0,27,729,3
0,0.8,0,0,28.089,788.9919,0,0,31,961,1
0,-3.143,1,1,13.824,191.103,1,0,36,1296,6
0,0.149,0,0,15.669,245.5175,1,0,28,784,5
0,-0.366,0,0,12.165,147.9872,1,0,48,2304,5
0,-1.7,0,0,41.694,1738.39,1,0,36,1296,2
0,-2.2,0,0,28.05,786.8024,1,0,37,1369,6
0,0.02,0,0,19.98,399.2004,1,0,30,900,5
1,22.538,1,1,63.438,4024.38,1,0,48,2304,4
1,78,0,1,57.192,3270.925,0,0,39,1521,1
0,0.02,0,0,19.044,362.674,0,0,40,1600,4
0,-7.402,1,1,19.65,386.1225,0,0,33,1089,2
0,0.35,0,1,17.112,292.8205,0,0,46,2116,2
0,-0.701,0,0,18.09,327.2481,1,1,27,729,5
0,13.497,0,0,13.776,189.7782,0,0,59,3481,1
0,-2.45,0,1,48.798,2381.245,1,1,27,729,1
0,14.6,1,1,60.267,3632.111,1,0,55,3025,3
0,15.8,0,0,86.28,7444.238,1,1,32,1024,4
0,0.482,0,0,13.182,173.7651,1,0,25,625,3
0,-5.184,0,1,24.315,591.2192,1,0,32,1024,3
0,3.95,1,1,77.133,5949.5,1,0,29,841,2
0,4.35,1,1,27.753,770.229,0,1,30,900,1
0,-6.4,0,0,36.09,1302.488,1,0,26,676,2
1,15.05,0,0,61.863,3827.031,1,0,39,1521,6
0,3.9,0,0,42.801,1831.926,1,0,28,784,2
0,-1.19,0,0,16.302,265.7552,1,0,25,625,6
0,-1,0,1,28.32,802.0224,1,0,38,1444,3
0,1.098,0,0,28.296,800.6636,1,0,48,2304,2
0,0.013,0,0,15.876,252.0474,1,0,34,1156,8
0,-15.565,0,0,28.782,828.4035,1,0,35,1225,5
0,-3,0,0,13.203,174.3192,0,1,42,1764,1
1,91.9,1,1,62.43,3897.505,1,0,28,784,3
0,22.484,1,1,39.627,1570.299,1,0,36,1296,3
0,0.4,0,1,20.4,416.16,0,0,25,625,4
0,0.099,0,0,25.251,637.613,1,0,50,2500,4
0,0,0,0,17.136,293.6425,0,0,40,1600,4
0,4.944,1,1,54.339,2952.727,1,0,27,729,2
0,-0.1,0,0,58.32,3401.222,1,0,40,1600,3
0,0.35,0,0,12.75,162.5625,0,0,28,784,4
1,46.85,0,0,40.578,1646.574,1,0,50,2500,2
0,-0.205,0,0,15.552,241.8647,0,0,32,1024,5
0,-11.27,0,0,78.549,6169.946,1,0,36,1296,2
0,0,0,0,19.38,375.5844,0,1,25,625,1
1,145.72,0,0,41.79,1746.404,1,0,63,3969,2
1,31.848,1,1,57.48,3303.95,1,0,38,1444,4
1,18.853,1,1,44.172,1951.166,1,0,50,2500,5
1,29.122,0,1,21.216,450.1187,0,1,55,3025,1
0,0.525,0,0,40.8,1664.64,0,0,39,1521,1
0,-9.358,0,1,32.073,1028.677,1,0,52,2704,5
0,0,0,0,11.4,129.96,0,0,36,1296,2
0,2.5,0,1,89.319,7977.884,1,0,37,1369,7
0,-2.89,0,0,50.55,2555.302,1,0,38,1444,6
0,2.999,0,1,54.486,2968.724,1,0,53,2809,2
0,1.02,0,0,32.595,1062.434,1,0,48,2304,4
1,12.94,0,0,24.048,578.3063,0,0,36,1296,1
0,0.749,0,1,18.837,354.8326,0,1,35,1225,1
1,20.6,0,0,68.22,4653.969,1,0,61,3721,2
0,-1.742,0,0,12.015,144.3602,0,1,40,1600,1
0,3.949,0,0,25.107,630.3615,1,0,47,2209,2
0,5.521,0,1,51.645,2667.206,0,1,45,2025,2
0,-12.97,0,0,35.034,1227.381,1,0,44,1936,4
0,2.905,0,0,19.956,398.2419,1,0,51,2601,3
0,-1.4,0,0,24.231,587.1414,1,0,37,1369,4
1,136.1,0,0,63.972,4092.417,1,0,55,3025,2
0,2.5,0,1,57.33,3286.729,1,0,39,1521,4
0,16.8,0,0,28.893,834.8054,1,0,55,3025,4
1,66.808,0,0,28.017,784.9523,1,0,64,4096,2
0,20.3,0,0,46.632,2174.543,1,0,50,2500,2
0,-9.705,1,1,59.187,3503.101,1,0,35,1225,3
0,1.4,1,1,29.121,848.0327,1,0,41,1681,4
0,0,0,0,28.152,792.5352,1,0,45,2025,3
0,-9,0,1,52.923,2800.844,0,0,30,900,1
0,2,0,0,14.46,209.0916,1,0,58,3364,2
1,18.825,1,1,50.367,2536.835,1,0,29,841,5
0,9.199,0,0,101.946,10392.99,1,0,49,2401,6
0,2.3,1,1,13.77,189.6129,0,0,45,2025,8
0,6.442,0,1,23.481,551.3574,0,0,31,961,2
0,1.5,0,0,24.06,578.8835,0,0,33,1089,1
0,0,0,0,20.574,423.2895,0,1,52,2704,1
1,66.674,1,1,35.328,1248.068,1,0,37,1369,6
0,10.853,0,1,28.602,818.0743,0,0,45,2025,2
1,54.902,1,1,55.428,3072.263,1,0,49,2401,3
0,-0.45,0,0,10.2,104.04,0,0,36,1296,2
0,15.2,0,1,50.304,2530.492,1,0,62,3844,2
0,-14.85,0,0,25.5,650.25,1,0,46,2116,6
0,0,0,0,12.24,149.8176,1,0,27,729,4
0,13,1,1,35.1,1232.01,1,0,42,1764,4
0,6.1,0,0,37.65,1417.523,1,0,26,676,2
1,14.899,0,0,41.064,1686.252,1,0,63,3969,3
0,5.8,0,0,84.621,7160.714,1,0,33,1089,4
0,3.078,0,0,66.021,4358.773,1,0,47,2209,4
0,0.45,0,0,33.792,1141.899,1,0,47,2209,6
0,0.432,0,0,14.829,219.8993,0,1,43,1849,3
0,0,0,0,17.85,318.6225,1,0,47,2209,6
0,-1.851,0,1,135.024,18231.48,1,0,45,2025,4
0,35,0,1,67.212,4517.453,0,1,56,3136,2
0,0.11,0,0,25.38,644.1443,1,0,30,900,3
1,93.3,0,0,105.3,11088.09,1,0,45,2025,2
0,-0.2,0,0,21.66,469.1556,0,0,30,900,2
0,5.498,1,1,54.165,2933.847,1,0,38,1444,3
0,9,0,1,35.754,1278.349,0,1,50,2500,2
0,0.05,0,0,30.363,921.9118,1,0,28,784,2
0,0,0,0,21.42,458.8164,0,0,47,2209,1
0,1.1,0,0,26.475,700.9257,0,1,26,676,1
0,12.398,1,1,45.933,2109.84,1,0,32,1024,2
1,37.499,0,0,65.949,4349.271,1,0,38,1444,2
0,16.05,1,1,42.606,1815.271,1,0,51,2601,2
1,82.65,0,0,121.836,14844.01,1,0,53,2809,3
0,1.5,1,1,17.34,300.6756,1,0,59,3481,4
0,3.4,1,1,26.739,714.9741,0,1,34,1156,1
0,-0.975,0,0,19.362,374.887,1,0,34,1156,5
0,-2.225,0,0,22.44,503.5536,1,0,60,3600,2
0,154.825,0,0,43.086,1856.403,0,0,46,2116,3
0,-16.826,0,0,15.12,228.6144,1,0,34,1156,5
1,5.3,0,0,33.075,1093.956,0,0,42,1764,3
0,9.4,1,1,36.3,1317.69,1,0,46,2116,2
0,0,0,0,19.2,368.64,0,0,32,1024,1
0,1,0,0,14.46,209.0916,1,0,36,1296,4
0,-19.84,0,0,25.002,625.1,1,0,31,961,4
0,0,0,0,14.529,211.0918,0,0,32,1024,4
0,-3.675,1,1,44.553,1984.97,1,1,46,2116,2
0,130,1,1,27.24,742.0176,0,1,62,3844,1
1,93,1,1,106.896,11426.76,1,0,52,2704,6
1,253.705,1,1,111.636,12462.6,1,0,41,1681,4
0,2.6,1,1,72.9,5314.41,1,0,36,1296,3
0,-2.25,0,0,40.164,1613.147,1,0,35,1225,4
1,9.94,1,1,41.517,1723.661,1,0,28,784,2
0,1.5,0,1,30.96,958.5215,0,0,25,625,1
0,1.049,0,0,34.974,1223.181,1,0,48,2304,4
0,9.249,1,1,39.774,1581.971,1,1,29,841,3
1,-0.7,0,0,15.315,234.5492,0,1,26,676,1
1,17.265,0,0,70.323,4945.324,1,0,28,784,2
0,57,0,0,58.878,3466.619,1,0,29,841,3
0,102.705,1,1,71.01,5042.42,1,0,45,2025,4
1,41.95,1,1,71.646,5133.15,0,1,48,2304,2
1,33.2,0,0,45.963,2112.597,1,1,36,1296,3
1,55.8,1,1,78.174,6111.175,1,1,30,900,3
0,167,1,1,64.17,4117.789,1,0,44,1936,4
0,13.1,1,1,16.59,275.2281,0,0,32,1024,1
0,18.5,0,1,26.91,724.1481,1,0,40,1600,4
1,82.25,0,0,86.4,7464.96,1,0,40,1600,5
0,-1.8,0,0,66.603,4435.959,1,0,52,2704,3
0,-14.75,0,0,46.239,2138.045,1,0,33,1089,3
0,1.179,0,0,42.48,1804.55,1,0,50,2500,2
0,4.2,0,0,25.71,661.004,0,0,55,3025,1
0,-2.1,0,0,18.564,344.6221,0,0,48,2304,2
0,-0.335,0,0,14.373,206.5831,0,1,40,1600,2
1,88.75,0,0,34.035,1158.381,0,1,54,2916,1
0,-0.151,0,1,37.95,1440.203,0,0,59,3481,3
1,26.549,0,0,27.42,751.8564,1,0,60,3600,2
1,24.499,1,1,29.4,864.36,1,0,37,1369,3
0,2.425,0,0,21.939,481.3197,0,1,31,961,1
0,0.4,0,1,16.374,268.1079,0,0,40,1600,2
0,2,1,1,37.056,1373.147,1,0,33,1089,4
0,-1.8,0,0,34.755,1207.91,1,0,53,2809,3
0,-6.875,0,0,27.411,751.3629,1,0,44,1936,6
1,0.606,0,0,21.603,466.6896,0,0,37,1369,1
0,-0.28,0,1,42.12,1774.094,1,0,47,2209,4
1,39.75,1,1,67.455,4550.177,1,0,45,2025,3
0,0.035,0,0,22.44,503.5536,1,0,57,3249,5
0,-3.25,0,0,29.766,886.0148,1,0,27,729,2
0,0.6,0,0,16.98,288.3204,1,0,60,3600,4
0,-1.15,0,0,24.792,614.6432,0,0,29,841,2
1,7.804,1,1,44.244,1957.531,1,1,47,2209,5
0,10.817,1,1,52.425,2748.381,1,0,43,1849,4
0,-2.65,0,1,20.529,421.4398,0,1,28,784,1
0,11.8,0,0,26.028,677.4568,1,0,31,961,5
0,0.049,0,0,13.497,182.169,0,0,64,4096,4
0,4.999,0,0,39.72,1577.678,1,0,48,2304,4
1,86.432,1,1,91.575,8385.98,0,1,45,2025,1
1,184.448,1,1,72.558,5264.663,1,0,64,4096,2
1,5.1,0,0,47.85,2289.622,1,0,37,1369,3
0,3.738,0,0,26.52,703.3104,0,1,54,2916,1
0,-6.29,0,1,17.1,292.41,1,0,36,1296,5
1,445.5,1,1,135.072,18244.45,1,0,62,3844,4
0,205.385,1,1,73.89,5459.732,1,0,54,2916,2
1,114.335,1,1,40.71,1657.304,1,0,55,3025,2
0,23.3,1,1,69.783,4869.667,1,0,36,1296,3
0,77.786,1,1,75.282,5667.379,0,0,31,961,1
0,-0.086,0,0,15.852,251.2859,0,0,27,729,1
0,2.3,0,1,27.405,751.0341,0,0,32,1024,2
0,0.599,0,1,26.55,704.9025,1,0,28,784,4
0,6.227,1,1,30.15,909.0225,1,0,52,2704,2
0,2.186,0,0,33.696,1135.42,1,0,40,1600,4
1,80.548,1,1,59.397,3528.003,1,0,38,1444,4
0,1.199,1,1,54.993,3024.23,1,0,28,784,2
0,2.259,0,0,44.361,1967.898,1,0,48,2304,6
1,15.999,0,1,45.285,2050.731,1,0,58,3364,2
1,3.672,0,0,38.148,1455.27,1,0,30,900,4
1,24.5,0,0,44.595,1988.714,1,0,36,1296,2
0,-10.5,1,1,129.621,16801.6,1,0,31,961,2
0,2.5,1,1,10.8,116.64,0,0,51,2601,1
0,-4.497,0,1,32.4,1049.76,0,0,35,1225,2
0,2.7,0,0,32.46,1053.651,1,1,44,1936,2
0,-7.61,1,1,43.521,1894.077,1,0,29,841,3
0,0.3,0,0,40.05,1604.002,1,0,36,1296,5
1,9,0,0,19.95,398.0025,0,1,54,2916,1
0,17.499,0,1,21.3,453.69,0,0,54,2916,1
0,-1.228,0,0,21.45,460.1025,1,0,31,961,5
0,-5.946,1,1,18.279,334.1218,0,0,35,1225,3
1,11.8,0,0,21.801,475.2836,0,0,55,3025,3
1,1.516,0,1,76.209,5807.812,1,0,48,2304,5
0,2,0,1,86.403,7465.479,1,0,36,1296,3
0,-5.8,0,1,52.557,2762.238,1,0,36,1296,4
0,-0.25,0,0,26.172,684.9736,1,0,46,2116,4
0,-0.996,0,0,46.401,2153.053,1,0,32,1024,3
0,0.6,0,0,26.88,722.5344,1,0,52,2704,2
0,-0.6,0,0,11.475,131.6756,1,0,32,1024,4
0,1.402,1,1,22.455,504.227,0,0,59,3481,2
1,4.9,0,1,38.595,1489.574,1,0,50,2500,4
0,3.947,0,0,32.544,1059.112,0,0,47,2209,3
0,11.055,1,1,21.42,458.8164,0,0,48,2304,3
0,8,0,0,36.495,1331.885,0,0,45,2025,3
0,5,0,0,37.167,1381.386,1,0,35,1225,2
1,76.249,1,1,68.715,4721.75,1,1,54,2916,3
0,7.5,1,1,27.132,736.1454,1,0,51,2601,4
1,10.981,0,0,13.179,173.686,1,0,43,1849,4
1,23.5,1,1,34.032,1158.177,0,1,37,1369,1
0,-7.001,0,1,72.3,5227.291,1,0,45,2025,5
0,45.5,1,1,46.035,2119.221,0,0,33,1089,1
0,0.499,0,0,21.678,469.9357,0,0,56,3136,1
0,0,0,0,10.2,104.04,0,0,64,4096,2
0,34.948,0,1,38.859,1510.022,1,0,40,1600,4
0,54.869,0,0,18.729,350.7755,1,0,49,2401,5
0,0,0,0,24.372,593.9944,0,1,26,676,1
0,0,0,0,12,144,1,0,41,1681,5
0,0,0,0,20.1,404.01,0,0,27,729,3
1,32.92,1,1,76.992,5927.768,1,0,32,1024,5
0,-0.75,0,0,26.166,684.6595,0,1,43,1849,1
0,0.934,0,0,44.247,1957.797,1,0,41,1681,5
0,7,1,1,37.452,1402.652,0,1,29,841,1
0,-2.803,0,0,17.28,298.5984,1,0,26,676,6
0,-3.975,0,0,25.332,641.7103,0,0,46,2116,2
1,401.936,0,1,69.318,4804.985,1,0,54,2916,3
0,0,0,0,10.176,103.551,0,0,29,841,2
0,5.899,0,0,38.595,1489.574,1,0,57,3249,2
0,0,0,0,18,324,0,1,42,1764,2
0,-5.8,0,0,37.215,1384.956,0,1,43,1849,2
