assignment,female,age,white,black,hispanic,educ,educmis,geddegree,hsdegree,english,cohabmarried,haschild,everwkd,mwearn,hhsize,hhsizemis,educmum,educmummis,educdad,educdadmis,welfarechild,welfarechildmis,health,healthmis,smoke,smokemis,alcohol,alcoholmis,everwkdy1,earnq4,earnq4mis,pworky1,pworky1mis,health12,health12mis,trainy1,trainy2,pworky2,pworky3,pworky4,earny2,earny3,earny4,health30,health48
1,0,21,0,1,0,11,0,0,0,1,1,0,0,0,2,0,10,0,20,0,3,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,17.30769157409668,67.30769348144531,19.230770111083984,49.4820671081543,407.1214599609375,128.07456970214844,1,1
1,1,17,0,1,0,9,0,0,0,1,0,0,0,0,1,0,12,0,0,1,3,0,2,0,3,0,0,0,0,0,0,0,0,2,0,1,1,53.846153259277344,100,96.15384674072266,107.81277465820312,315.952392578125,286.3387451171875,2,2
0,1,17,0,1,0,8,0,0,0,1,0,1,0,0,7,0,10,0,6,0,3,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
0,0,16,0,1,0,8,0,0,0,1,0,0,0,0,2,0,12,0,0,1,2,0,3,0,1,0,0,1,1,122.625,0,73.07691955566406,0,2,0,1,1,94.23076629638672,55.769229888916016,100,132.07713317871094,129.59854125976562,283.0041198730469,2,2
0,0,18,0,0,1,9,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,25,78.84615325927734,100,76.52781677246094,227.29307556152344,283.0041198730469,2,2
1,0,18,1,0,0,8,0,0,0,1,0,0,0,0,3,0,10,0,0,1,2,0,1,0,2,0,2,0,1,16.601537704467773,0,61.53845977783203,0,2,0,1,1,66.38842010498047,73.66646575927734,48.07692337036133,219.84071350097656,277.54498291015625,146.4729766845703,2,2
1,0,20,0,1,0,12,0,0,1,1,0,0,0,0,9,0,12,0,0,1,3,0,2,0,1,0,4,0,1,309.0150146484375,0,96.15384674072266,0,2,0,0,0,100,92.30769348144531,100,253.15585327148438,200.94517517089844,233.2012481689453,1,2
0,1,20,0,1,0,10,0,0,0,1,0,1,0,0,2,0,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,7.692307472229004,34.61538314819336,0,14.068974494934082,31.40635871887207,2,1
1,1,16,1,0,0,9,0,0,0,1,0,0,0,0,5,0,16,0,0,1,1,0,1,0,1,0,4,0,1,83.85663604736328,0,26.923076629638672,0,3,0,1,0,59.61538314819336,100,100,98.796173095703125,482.7677001953125,672.5357666015625,2,1
1,0,17,1,0,0,9,0,0,0,1,0,0,0,0,2,0,12,0,11,0,1,0,1,0,1,0,4,0,1,135.8307647705078,0,7.692307472229004,0,3,0,1,0,100,84.615386962890625,100,1166.2349853515625,749.260009765625,566.00823974609375,2,3
0,0,17,0,1,0,11,0,0,0,1,0,0,1,0,5,0,0,1,0,1,4,0,2,0,0,1,0,1,1,215.82000732421875,0,30.769229888916016,0,1,0,0,1,26.923076629638672,13.461538314819336,21.153846740722656,60.17123031616211,36.283145904541016,23.81856346130371,1,2
0,0,16,1,0,0,8,0,0,0,1,0,0,0,0,3,0,0,1,14,0,3,0,2,0,4,0,4,0,0,0,0,0,0,2,0,1,1,0,96.15384674072266,100,0,166.7932891845703,226.40328979492188,2,2
1,0,24,1,0,0,12,0,0,1,1,0,0,0,0,3,0,12,0,0,1,1,0,2,0,1,0,2,0,1,430.24395751953125,0,100,0,2,0,1,1,100,19.230770111083984,0,462.99658203125,67.38298797607422,0,3,2
1,1,23,0,0,1,9,0,0,0,0,0,1,0,0,4,0,8,0,8,0,1,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,46.153846740722656,51.92307662963867,0,39.5201530456543,27.09072494506836,2,2
0,1,17,0,0,1,11,0,0,0,1,0,0,0,170.5,1,0,12,0,16,0,1,0,2,0,2,0,3,0,1,229.30874633789062,0,59.61538314819336,0,4,0,1,0,38.46154022216797,0,44.230770111083984,89.93855285644531,0,84.80851745605469,3,3
0,0,16,0,1,0,9,0,0,0,1,0,0,0,0,5,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,54.34196472167969,58.115821838378906,0,141.2757110595703,172.21824645996094,0,1,1
1,0,21,1,0,0,12,0,0,1,1,0,0,0,0,3,0,14,0,0,1,4,0,2,0,1,0,3,0,1,185.40899658203125,0,78.84615325927734,0,3,0,1,0,42.30769348144531,38.46154022216797,100,120.71686553955078,132.7391357421875,589.02587890625,2,3
1,0,18,0,0,1,12,0,0,0,0,0,0,0,0,5,0,4,0,8,0,4,0,2,0,0,1,3,0,0,0,0,46.153846740722656,0,1,0,1,1,38.46154022216797,100,80.76923370361328,75.51429748535156,156.60198974609375,142.85440063476562,1,4
0,1,21,1,0,0,11,0,0,0,1,0,1,0,0,1,0,12,0,14,0,4,0,1,0,2,0,4,0,0,0,0,0,0,1,0,0,1,0,0,11.538461685180664,0,0,19.92098045349121,1,2
1,0,18,1,0,0,11,0,0,0,1,0,0,0,0,3,0,12,0,10,0,1,0,2,0,1,0,3,0,0,0,0,3.846153736114502,0,2,0,1,1,75,100,100,259.2593078613281,388.435546875,643.1011962890625,1,2
0,0,18,1,0,0,11,0,0,0,1,0,0,1,0,0,1,10,0,11,0,2,0,2,0,1,0,3,0,0,0,0,17.30769157409668,0,2,0,0,0,42.30769348144531,90.384613037109375,100,106.2346420288086,365.7888488769531,537.70782470703125,2,2
1,0,16,0,1,0,8,0,0,0,1,0,1,0,0,3,0,11,0,12,0,3,0,1,0,1,0,2,0,1,94.02507781982422,0,30.769229888916016,0,1,0,1,0,53.846153259277344,73.07691955566406,100,161.2978515625,234.9940185546875,396.2057800292969,1,2
1,1,21,0,1,0,10,0,0,0,1,0,1,1,0,6,0,9,0,0,1,1,0,1,0,0,1,0,1,1,13.583076477050781,0,1.923076868057251,0,3,0,1,1,67.30769348144531,100,100,155.78326416015625,318.5799865722656,361.7428894042969,2,3
0,0,18,0,1,0,8,0,0,0,1,0,0,0,0,6,0,0,1,0,1,4,0,2,0,0,1,4,0,1,347.1230773925781,0,61.53845977783203,0,0,0,0,0,55.769229888916016,19.230770111083984,0,190.36988830566406,38.42237091064453,0,3,1
0,1,16,0,1,0,8,0,0,0,1,0,0,0,0,3,0,10,0,12,0,1,0,1,0,0,1,2,0,0,0,0,17.30769157409668,0,1,0,1,0,0,9.615385055541992,50.74828338623047,0,40.86239242553711,168.30496215820312,1,2
1,0,20,0,1,0,11,0,0,0,1,0,0,0,0,3,0,0,1,12,0,2,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,1,30.769229888916016,98.07691955566406,100,184.76332092285156,216.14414978027344,367.2379150390625,1,1
1,1,17,0,0,1,8,0,0,0,0,0,0,1,0,2,0,7,0,9,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,5.769230842590332,0,0,4.322516918182373,2,1
1,0,17,0,1,0,9,0,0,0,1,0,0,0,0,4,0,18,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,51.92307662963867,59.3692512512207,51.92307662963867,224.91848754882812,185.7654571533203,267.09271240234375,1,1
1,0,16,0,0,1,9,0,0,0,1,0,0,0,0,3,0,12,0,13,0,4,0,1,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,1
1,0,23,0,1,0,9,0,0,0,1,0,0,1,0,9,0,0,1,0,1,1,0,2,0,0,1,4,0,1,180.8813018798828,0,90.384613037109375,0,1,0,1,0,100,100,100,315.65716552734375,305.83038330078125,301.8710632324219,1,3
0,0,16,0,1,0,8,0,0,0,1,0,0,0,0,7,0,12,0,12,0,1,0,2,0,4,0,0,0,1,85.34700012207031,0,30.769229888916016,0,1,0,1,1,67.30769348144531,100,100,116.38520812988281,366.4574890136719,631.57537841796875,1,1
0,0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,234.74713134765625,0,21.153846740722656,0,1,0,0,0,7.692307472229004,21.153846740722656,28.846153259277344,34.334999084472656,127.47232055664062,23.3336181640625,1,1
1,0,18,0,1,0,9,0,0,0,1,0,0,0,0,3,0,12,0,0,1,1,0,2,0,1,0,4,0,1,132.43499755859375,0,55.769229888916016,0,2,0,1,1,0,67.30769348144531,40.38461685180664,0,175.19529724121094,111.35179901123047,2,2
1,0,18,0,1,0,9,0,0,0,1,0,0,0,0,1,0,0,1,13,0,1,0,2,0,1,0,3,0,0,0,0,0,0,1,0,1,0,21.153846740722656,67.40108489990234,73.9488296508789,56.20185089111328,236.04576110839844,264.3376159667969,1,1
0,0,18,1,0,0,12,0,0,1,1,0,0,0,0,2,0,0,1,0,1,2,0,2,0,1,0,0,1,1,294.29998779296875,0,60.33637237548828,0,2,0,0,0,100,96.15384674072266,82.380584716796875,277.0218200683594,277.3962707519531,340.208251953125,2,2
1,0,19,0,0,0,12,0,0,1,1,0,0,0,0,5,0,0,1,0,1,2,0,1,0,0,1,0,1,0,0,0,41.363521575927734,0,3,0,1,1,69.23076629638672,100,80.76923370361328,182.11038208007812,313.61505126953125,256.3355407714844,1,2
1,1,19,0,1,0,12,0,0,1,1,0,0,0,0,3,0,12,0,12,0,1,0,2,0,1,0,4,0,1,141.71676635742188,0,32.69230651855469,0,1,0,1,0,100,100,100,364.92822265625,385.518310546875,237.58351135253906,3,3
0,0,22,0,1,0,12,0,0,1,1,0,0,1,0,2,0,14,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,21.153846740722656,57.69230651855469,3.846153736114502,49.17662048339844,166.83944702148438,7.578633785247803,1,1
1,1,19,0,1,0,12,0,0,1,1,0,0,0,0,3,0,12,0,10,0,1,0,3,0,0,1,0,1,1,193.2570037841797,0,50,0,2,0,0,0,42.30769348144531,0,0,97.81709289550781,0,0,3,1
1,1,19,0,0,1,12,0,0,1,1,0,0,0,0,5,0,14,0,12,0,2,0,1,0,0,1,0,0,1,147.14999389648438,0,42.30769348144531,0,1,0,1,0,100,100,100,446.357421875,457.3680419921875,339.6049499511719,1,2
0,1,20,0,1,0,12,0,0,1,1,0,1,0,0,3,0,0,1,0,1,3,0,1,0,0,1,0,0,1,134.6988525390625,0,19.230770111083984,0,3,0,0,0,100,82.69230651855469,40.38461685180664,164.26882934570312,165.91864013671875,92.15321350097656,2,1
1,1,22,0,1,0,9,0,0,0,1,0,1,1,0,6,0,12,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
0,0,17,0,1,0,10,0,0,0,1,0,0,0,0,1,0,12,0,16,0,2,0,1,0,1,0,4,0,1,253.55076599121094,0,32.69230651855469,0,1,0,1,0,0,0,0,0,0,0,1,2
0,0,20,1,0,0,12,0,0,1,1,0,0,0,0,3,0,12,0,12,0,1,0,2,0,1,0,0,1,1,225.6300048828125,0,94.23076629638672,0,1,0,0,0,100,78.72022247314453,82.9781494140625,231.40396118164062,278.392578125,304.0564880371094,2,1
1,0,21,1,0,0,8,0,0,0,1,0,0,0,35,6,0,12,0,12,0,1,0,2,0,1,0,4,0,1,71.68846130371094,0,61.53845977783203,0,2,0,0,1,59.61538314819336,34.61538314819336,73.07691955566406,97.49951171875,56.61262130737305,270.95562744140625,3,2
1,1,16,0,1,0,9,0,0,0,1,0,1,0,0,4,0,12,0,0,1,4,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2
0,1,16,0,1,0,9,0,0,0,1,0,1,0,0,5,0,14,0,12,0,3,0,1,0,1,0,0,1,0,0,0,9.615385055541992,0,1,0,1,1,0,88.46154022216797,63.46154022216797,0,225.1844482421875,227.52044677734375,1,1
1,1,21,0,1,0,10,0,0,0,1,0,1,0,0,6,0,16,0,12,0,2,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,1,48.07692337036133,100,100,258.09735107421875,697.967041015625,896.1796875,1,1
1,0,23,0,1,0,10,0,0,0,1,0,1,0,0,3,0,12,0,0,1,0,1,1,0,0,1,3,0,0,0,0,73.07691955566406,0,2,0,1,1,96.15384674072266,100,100,202.56011962890625,501.66033935546875,377.3388366699219,1,2
1,1,16,0,1,0,8,0,0,0,1,0,1,0,0,5,0,12,0,12,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1.923076868057251,65.384613037109375,61.15557098388672,4.1466450691223145,140.701171875,171.6920623779297,4,3
1,1,19,0,1,0,9,0,0,0,1,0,1,0,0,1,0,12,0,12,0,2,0,3,0,2,0,4,0,1,72.44307708740234,0,42.30769348144531,0,2,0,1,1,59.61538314819336,30.769229888916016,100,114.48440551757812,61.47579574584961,198.10289001464844,2,1
1,1,19,0,1,0,10,0,0,0,1,0,1,1,0,6,0,11,0,12,0,4,0,3,0,1,0,0,1,0,0,0,0,0,2,0,1,1,26.923076629638672,71.15384674072266,44.230770111083984,77.74959564208984,150.12266540527344,86.31768035888672,2,1
1,1,19,1,0,0,12,0,0,1,1,0,0,0,0,4,0,14,0,12,0,2,0,2,0,1,0,4,0,1,245.53675842285156,0,30.769229888916016,0,2,0,1,0,0,57.69230651855469,0,0,226.08758544921875,0,2,1
0,1,21,0,0,1,12,0,0,1,1,0,1,0,0,1,0,16,0,16,0,1,0,3,0,0,1,4,0,1,255.05999755859375,0,61.53845977783203,0,2,0,0,0,71.15384674072266,15.384614944458008,55.769229888916016,211.39227294921875,54.980072021484375,164.8352813720703,3,3
0,0,18,0,0,1,10,0,0,0,0,0,0,0,0,4,0,10,0,12,0,2,0,1,0,0,1,0,1,0,0,0,25,0,2,0,0,0,36.53845977783203,17.30769157409668,65.384613037109375,52.7586555480957,29.87544822692871,150.37124633789062,2,1
0,0,18,0,0,1,10,0,0,0,0,0,0,1,0,3,0,12,0,9,0,1,0,1,0,0,1,0,1,1,17.827789306640625,0,55.769229888916016,0,1,0,1,0,0,0,0,0,0,0,1,1
1,1,18,0,0,1,9,0,0,0,0,0,0,0,0,4,0,11,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1
1,0,16,0,0,1,8,0,0,0,1,0,0,0,0,3,0,11,0,10,0,1,0,2,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,48.07692337036133,100,0,120.79737091064453,388.67010498046875,2,2
0,0,17,0,1,0,8,0,0,0,1,0,0,1,0,5,0,0,1,0,1,2,0,1,0,0,1,0,1,1,0,0,23.076923370361328,0,1,0,1,1,76.92308044433594,48.07692337036133,0,202.82508850097656,146.74853515625,0,1,1
1,1,16,0,0,1,10,0,0,0,0,0,0,0,0,6,0,12,0,12,0,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,1,0,30.769229888916016,0,0,50.35211944580078,0,1,2
0,0,16,0,0,1,6,0,0,0,0,0,0,1,0,8,0,0,1,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,13.461538314819336,30.769229888916016,0,40.49458312988281,66.179718017578125,0,1,1
1,0,21,1,0,0,12,0,0,1,1,0,0,0,0,4,0,18,0,12,0,1,0,1,0,1,0,4,0,1,345.62591552734375,0,92.30769348144531,0,1,0,0,0,98.07691955566406,100,100,271.90045166015625,353.0303649902344,817.24951171875,1,1
1,0,19,1,0,0,10,0,1,0,1,0,0,0,0,1,0,12,0,0,1,2,0,2,0,1,0,4,0,1,257.0220031738281,0,98.07691955566406,0,2,0,0,0,100,80.76923370361328,100,254.0576171875,222.52099609375,299.041015625,3,1
1,1,17,0,1,0,9,0,0,0,1,0,0,0,100,7,0,12,0,12,0,1,0,1,0,0,1,0,0,1,135.8307647705078,0,21.153846740722656,0,2,0,1,1,61.53845977783203,36.53845977783203,0,60.42254638671875,35.875885009765625,0,1,1
0,1,18,0,1,0,12,0,0,1,1,0,0,0,24,2,0,16,0,12,0,1,0,2,0,0,0,4,0,1,137.33999633789062,0,53.846153259277344,0,3,0,0,0,25,48.07692337036133,54.786521911621094,56.312923431396484,89.61067962646484,173.90480041503906,2,3
1,0,16,0,1,0,8,0,0,0,1,0,0,0,0,3,0,15,0,12,0,4,0,1,0,0,1,3,0,1,186.38999938964844,0,76.92308044433594,0,2,0,1,0,100,100,100,215.28530883789062,228.35243225097656,241.96852111816406,3,1
0,0,17,0,1,0,10,0,0,0,1,0,0,1,0,5,0,12,0,12,0,2,0,1,0,0,0,0,1,1,94.02507781982422,0,13.461538314819336,0,1,0,0,0,38.46154022216797,15.384614944458008,50.74828338623047,116.38397216796875,64.06566619873047,168.30496215820312,3,1
1,0,20,0,1,0,8,0,0,0,1,0,0,1,0,4,0,0,1,0,1,1,0,1,0,1,0,3,0,1,633.876953125,0,19.230770111083984,0,1,0,1,0,100,100,100,636.1436767578125,529.52069091796875,471.67352294921875,1,2
1,0,18,0,1,0,13,0,1,0,1,0,1,0,840,0,0,6,0,0,1,4,0,1,0,0,1,3,0,1,543.7413330078125,0,100,0,1,0,0,1,100,100,100,193.50375366210938,236.04576110839844,457.5124206542969,1,1
0,0,16,0,1,0,7,0,0,0,1,0,0,0,0,3,0,11,0,12,0,3,0,1,0,3,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,3
0,1,18,0,1,0,10,0,0,0,1,0,0,1,0,1,0,12,0,0,1,0,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,69.23076629638672,15.384614944458008,21.153846740722656,160.36631774902344,32.58078384399414,48.43107986450195,1,2
1,1,16,0,1,0,8,0,0,0,1,0,1,0,0,4,0,9,0,12,0,4,0,2,0,2,0,2,0,0,0,0,0,0,3,0,1,1,0,0,5.769230842590332,0,0,11.367950439453125,1,3
1,1,19,0,1,0,11,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,65.384613037109375,100,100,157.22824096679688,355.9317321777344,977.86572265625,2,2
1,0,16,1,0,0,9,0,0,0,1,0,0,0,0,1,0,12,0,12,0,4,0,1,0,1,0,0,0,1,196.1999969482422,0,30.769229888916016,0,1,0,1,1,98.07691955566406,3.846153736114502,100,198.61456298828125,15.368948936462402,405.9921875,2,3
1,0,16,0,0,1,10,0,0,0,0,0,0,0,0,2,0,16,0,0,1,2,0,1,0,4,0,3,0,1,173.71246337890625,0,61.53845977783203,0,2,0,1,1,100,82.69230651855469,23.076923370361328,376.55499267578125,328.2679443359375,81.19964599609375,1,3
0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,19.230770111083984,0,1,0,0,0,3.846153736114502,73.07691955566406,98.07691955566406,14.439210891723633,164.0953369140625,213.2919158935547,1,1
1,0,16,1,0,0,9,0,0,0,1,0,0,0,0,1,0,13,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,46.153846740722656,84.615386962890625,59.61538314819336,86.03548431396484,151.107177734375,58.67125701904297,1,1
1,1,16,0,1,0,10,0,0,0,1,1,0,0,0,2,0,0,1,0,1,4,0,2,0,0,1,0,1,1,308.03399658203125,0,88.46154022216797,0,0,0,0,0,30.769229888916016,0,0,62.1803092956543,0,0,2,2
1,1,20,1,0,0,12,0,0,1,1,0,0,0,0,3,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,71.15384674072266,0,1,0,0,0,28.846153259277344,77.94376373291016,80.1503677368164,27.76771354675293,242.34521484375,269.3938903808594,1,1
0,0,18,1,0,0,11,0,0,0,1,0,0,0,8,4,0,12,0,12,0,1,0,2,0,1,0,4,0,1,197.67149353027344,0,63.46154022216797,0,3,0,0,0,63.46154022216797,100,54.786521911621094,224.71978759765625,336.5294494628906,173.90480041503906,2,2
1,0,16,1,0,0,9,0,0,0,1,0,0,0,0,1,0,8,0,12,0,4,0,2,0,4,0,0,1,1,218.75303649902344,0,100,0,3,0,1,0,69.23076629638672,88.46154022216797,100,204.83409118652344,270.2877197265625,514.77838134765625,1,3
1,0,17,1,0,0,8,0,0,0,1,0,0,0,200,3,0,12,0,12,0,4,0,1,0,1,0,4,0,1,57.35076904296875,0,32.69230651855469,0,2,0,1,0,32.69230651855469,30.769229888916016,50,66.34955596923828,79.83619689941406,123.15280151367188,2,3
1,0,19,1,0,0,11,0,0,0,1,0,0,1,0,6,0,16,0,0,1,2,0,2,0,1,0,0,1,1,206.00999450683594,0,34.61538314819336,0,1,0,1,1,17.30769157409668,71.15384674072266,44.230770111083984,35.65557861328125,236.84054565429688,121.39164733886719,1,2
1,1,18,1,0,0,11,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,2,0,2,0,4,0,1,45.27692413330078,0,7.692307472229004,0,1,0,1,1,100,100,90.384613037109375,298.7950439453125,361.7529602050781,341.28448486328125,2,2
0,1,20,1,0,0,12,0,0,1,1,0,0,0,0,2,0,14,0,10,0,4,0,3,0,2,0,4,0,1,9.8100004196167,0,65.384613037109375,0,3,0,0,0,100,100,100,15.062200546264648,8.558455467224121,0,3,3
1,0,16,0,1,0,8,0,0,0,1,0,0,0,0,2,0,12,0,12,0,0,1,3,0,4,0,0,1,0,0,0,0,0,1,0,1,1,75,100,100,217.2137908935547,260.72119140625,256.8605651855469,1,1
0,0,21,1,0,0,11,0,0,0,1,0,0,0,0,2,0,12,0,12,0,1,0,1,0,1,0,4,0,1,196.1999969482422,0,30.769229888916016,0,1,0,0,0,96.15384674072266,100,100,293.2452697753906,344.0591735839844,339.6049499511719,2,1
1,0,24,0,1,0,12,0,0,1,1,0,0,0,0,2,0,0,1,0,1,2,0,3,0,0,1,2,0,0,0,0,0,0,3,0,1,1,0,88.46154022216797,98.07691955566406,0,500.30255126953125,476.7447814941406,1,3
1,0,20,0,1,0,8,0,0,0,1,0,1,0,0,5,0,0,1,0,1,4,0,2,0,0,1,4,0,1,72.44307708740234,0,7.692307472229004,0,3,0,1,0,32.69230651855469,40.38461685180664,48.07692337036133,102.3395004272461,96.681854248046875,101.49955749511719,4,1
1,0,19,0,0,1,11,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,2,0,4,0,3,0,0,0,0,0,0,1,0,1,1,28.846153259277344,96.15384674072266,88.46154022216797,77.74959564208984,306.4461669921875,513.89593505859375,1,2
0,0,18,1,0,0,11,0,0,0,1,1,0,0,0,2,0,14,0,14,0,1,0,1,0,1,0,4,0,1,647.46002197265625,0,80.76923370361328,0,1,0,1,0,100,100,100,502.8347473144531,278.5205078125,340.208251953125,1,1
0,0,16,0,1,0,9,0,0,0,1,0,0,0,0,2,0,15,0,12,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1,1,20,0,1,0,12,0,0,1,1,0,1,0,0,2,0,12,0,11,0,1,0,1,0,0,1,0,1,1,38.48538589477539,0,53.846153259277344,0,1,0,1,1,50,100,67.30769348144531,90.12474060058594,172.70120239257812,102.6287841796875,3,1
0,0,16,0,1,0,8,0,0,0,1,0,0,0,0,3,0,12,0,3,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,18,1,0,0,11,0,0,0,1,0,0,0,0,3,0,12,0,0,1,2,0,2,0,1,0,4,0,0,0,0,11.538461685180664,0,3,0,1,0,42.30769348144531,100,100,73.0373764038086,375.93359375,407.52593994140625,3,2
0,1,19,0,1,0,12,0,0,1,1,0,1,0,0,6,0,12,0,10,0,2,0,3,0,0,1,0,1,1,22.63846206665039,0,1.923076868057251,0,3,0,0,0,80.76923370361328,34.61538314819336,48.07692337036133,235.37025451660156,78.12972259521484,153.80551147460938,2,1
1,0,19,0,1,0,11,0,0,0,1,1,0,1,0,1,0,7,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,98.07691955566406,44.230770111083984,0,285.3970642089844,136.0400848388672,0,1,1
0,0,19,0,1,0,11,0,0,0,1,0,0,0,0,4,0,12,0,12,0,2,0,2,0,0,1,4,0,1,115.4561538696289,0,23.076923370361328,0,2,0,0,0,21.153846740722656,0,55.769229888916016,21.978172302246094,0,146.52024841308594,2,1
1,1,16,1,0,0,9,0,0,0,1,0,0,0,0,4,0,8,0,10,0,2,0,1,0,1,0,2,0,1,106.40077209472656,0,15.384614944458008,0,3,0,1,0,65.384613037109375,9.615385055541992,34.61538314819336,129.7757568359375,21.040822982788086,70.77034759521484,3,2
0,0,21,1,0,0,12,0,0,1,1,0,0,1,0,2,0,10,0,11,0,1,0,1,0,0,1,4,0,0,0,0,71.15384674072266,0,1,0,0,0,90.384613037109375,92.30769348144531,80.76923370361328,657.8515625,433.1867370605469,329.8388366699219,3,3
1,0,19,1,0,0,10,0,0,0,1,0,1,0,0,6,0,12,0,0,1,2,0,1,0,1,0,4,0,1,128.36007690429688,0,44.230770111083984,0,2,0,1,1,53.846153259277344,25,75,168.94998168945312,80.28047180175781,325.559326171875,2,3
0,1,19,0,0,1,12,0,1,0,1,0,0,0,0,4,0,12,0,12,0,2,0,1,0,0,1,0,1,0,0,0,44.230770111083984,0,1,0,0,0,94.23076629638672,94.23076629638672,40.38461685180664,231.68565368652344,406.1934509277344,212.52835083007812,1,2
1,0,17,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,100,82.69230651855469,0,490.357421875,353.8766784667969,2,2
1,1,22,0,1,0,10,0,0,0,1,0,1,0,0,6,0,12,0,12,0,4,0,2,0,1,0,3,0,1,206.00999450683594,0,42.30769348144531,0,2,0,1,0,1.923076868057251,32.69230651855469,42.30769348144531,3.961730718612671,50.36903381347656,89.89717102050781,3,3
0,1,19,0,1,0,12,0,0,1,1,1,1,0,0,8,0,12,0,0,1,2,0,3,0,0,1,0,1,0,0,0,46.153846740722656,0,3,0,1,1,61.124637603759766,65.84020233154297,59.61538314819336,151.2349090576172,182.4000244140625,119.82549285888672,1,2
1,1,17,0,1,0,9,0,0,0,1,0,0,0,45,7,0,12,0,12,0,0,1,2,0,0,1,0,1,1,57.04892349243164,0,11.538461685180664,0,1,0,1,1,69.23076629638672,55.769229888916016,67.30769348144531,133.00950622558594,111.43427276611328,228.3604278564453,2,1
1,1,23,0,1,0,12,0,0,1,1,0,1,1,0,3,0,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,84.615386962890625,100,0,325.482421875,415.07269287109375,1,1
0,1,17,0,1,0,9,0,0,0,1,0,0,0,0,5,0,12,0,12,0,4,0,1,0,0,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1
0,0,18,1,0,0,9,0,0,0,1,0,0,0,0,2,0,10,0,12,0,2,0,2,0,1,0,4,0,1,29.43000030517578,0,7.692307472229004,0,2,0,1,1,1.923076868057251,0,0,1.8393750190734863,0,0,3,3
1,0,18,0,1,0,9,0,0,0,1,0,0,0,30,2,0,0,1,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1.923076868057251,34.61538314819336,0,5.414704322814941,93.530914306640625,0,1,1
1,0,20,0,1,0,11,0,0,0,1,0,1,0,0,3,0,16,0,12,0,3,0,2,0,1,0,2,0,1,80.74384307861328,0,17.30769157409668,0,1,0,1,1,13.461538314819336,25,94.23076629638672,35.32543182373047,57.08466720581055,549.0469970703125,3,1
1,0,18,1,0,0,10,0,0,0,1,0,0,0,0,1,0,14,0,12,0,3,0,1,0,0,1,0,1,1,388.47601318359375,0,98.07691955566406,0,1,0,1,0,100,96.15384674072266,100,270.6064758300781,620.81378173828125,1109.3760986328125,1,1
