survey_year,elig_year,retired,food,c,cn
1995,33,TRUE,309.874139453692,23619.4637007322,23619.4637007322
1995,-7,FALSE,619.748278907384,30470.9570462797,18592.4483672215
1995,-12,FALSE,413.165519271589,25952.1508583238,20787.5818674289
1995,-26,FALSE,361.519829362641,37184.896734443,37184.896734443
1995,-9,FALSE,929.622418361076,49579.8623125907,49579.8623125907
1995,-4,FALSE,671.393968816332,34396.0294793598,23550.4345984806
1995,-20,FALSE,516.456899089487,16010.1638717741,13944.3362754161
1995,-20,FALSE,464.811209180538,14873.9586937772,14873.9586937772
1995,-4,FALSE,258.228449544743,12394.9655781477,12394.9655781477
1995,-23,FALSE,309.874139453692,10535.7207414255,10535.7207414255
1995,-15,FALSE,516.456899089487,15390.4155928667,15390.4155928667
1995,30,TRUE,619.748278907384,16435.1564543842,16435.1564543842
1995,22,TRUE,309.874139453692,11279.4186761144,11279.4186761144
1995,-31,FALSE,413.165519271589,30367.6656664618,14873.9586937772
1995,-18,FALSE,361.519829362641,22569.1664902106,22569.1664902106
1995,3,FALSE,671.393968816332,15596.9983525025,15596.9983525025
1995,20,TRUE,206.582759635795,10535.7207414255,10535.7207414255
1995,10,FALSE,1032.91379817897,30987.4139453692,30987.4139453692
1995,5,FALSE,516.456899089487,24789.9311562954,24789.9311562954
1995,13,TRUE,309.874139453692,13789.3992056893,9915.97246251814
1995,7,TRUE,361.519829362641,20296.7561342168,19263.8423360378
1995,-20,FALSE,671.393968816332,20451.6932039437,20451.6932039437
1995,-15,FALSE,1291.14224772372,46171.2467786001,45758.0812593285
1995,-18,FALSE,413.165519271589,14873.9586937772,14873.9586937772
1995,-22,FALSE,413.165519271589,13634.4621359624,13634.4621359624
1995,-3,FALSE,232.405604590269,8056.72762579599,8056.72762579599
1995,-11,FALSE,774.68534863423,21278.0242424868,18695.7397470394
1995,-4,FALSE,671.393968816332,20245.1104443079,17146.369049771
1995,-31,FALSE,413.165519271589,55777.3451016645,55777.3451016645
1995,18,TRUE,516.456899089487,22207.6466608479,15493.7069726846
1995,3,FALSE,774.68534863423,22207.6466608479,22207.6466608479
1995,1,FALSE,516.456899089487,11465.3431597866,11465.3431597866
1995,-16,FALSE,516.456899089487,15277.4854892257,15277.4854892257
1995,3,TRUE,516.456899089487,15700.2897323204,11568.6345396045
1995,5,FALSE,2065.82759635795,90842.2280003035,75348.5210276189
1995,19,TRUE,619.748278907384,18334.2199176768,17301.3061194978
1995,32,TRUE,361.519829362641,6507.35692852753,6507.35692852753
1995,21,TRUE,516.456899089487,14873.9586937772,14873.9586937772
1995,2,TRUE,309.874139453692,9679.21258648229,9679.21258648229
1995,-7,FALSE,774.68534863423,18127.637158041,17972.7000883141
1998,-2,FALSE,719.992563020653,19583.7977141618,19583.7977141618
2000,-5,FALSE,368.584959742185,24695.1923027264,15480.5683091718
2002,-6,FALSE,678.56,21883.56,21883.56
1998,4,TRUE,479.995042013769,24671.7451595077,24671.7451595077
2000,6,TRUE,460.731199677731,35937.033574863,35937.033574863
2002,34,TRUE,508.92,22392.48,22392.48
2004,21,TRUE,405.8,18869.7,18504.48
1995,7,FALSE,1032.91379817897,44621.8760813316,44621.8760813316
1995,-11,FALSE,619.748278907384,17352.9518094067,17352.9518094067
1995,-5,FALSE,413.165519271589,18282.5742277678,18282.5742277678
1998,-15,FALSE,791.991819322718,23538.9568603552,21138.9816502864
2000,-1,FALSE,921.462399355462,27201.5700289732,18908.4084347741
1995,-23,FALSE,619.748278907384,17347.9822594321,17347.9822594321
1995,24,TRUE,206.582759635795,20165.5233457105,20165.5233457105
1995,8,TRUE,309.874139453692,20038.5276846721,11775.2172992403
1998,11,TRUE,383.996033611015,13823.8572099965,13823.8572099965
2000,13,TRUE,276.438719806639,16402.0307085272,16402.0307085272
2002,15,TRUE,254.46,11739.088,11739.088
2004,17,TRUE,324.64,14150.246,14150.246
1995,5,TRUE,258.228449544743,10518.4568009511,10208.5826614974
1995,2,TRUE,232.405604590269,18902.3225066752,18902.3225066752
1998,6,TRUE,167.998264704819,9215.90480666436,9215.90480666436
2000,12,TRUE,138.219359903319,8293.16159419916,8293.16159419916
2002,10,TRUE,212.05,8651.64,8651.64
2004,14,TRUE,243.48,15095.76,15095.76
1995,-5,FALSE,258.228449544743,6817.23106798122,6817.23106798122
1995,-2,FALSE,619.748278907384,18282.5742277678,17972.7000883141
1998,1,FALSE,863.991075624784,19583.7977141618,19583.7977141618
1995,3,TRUE,258.228449544743,7436.97934688861,7436.97934688861
1995,-15,FALSE,516.456899089487,16113.455251592,16113.455251592
1995,5,TRUE,516.456899089487,22620.8121801195,22620.8121801195
1995,8,TRUE,516.456899089487,15183.8328332309,15183.8328332309
1995,-16,FALSE,464.811209180538,13634.4621359624,13634.4621359624
1995,-16,FALSE,309.874139453692,20143.5755978152,20143.5755978152
1995,-22,FALSE,361.519829362641,24273.4742572059,21691.1897617584
1995,-28,FALSE,206.582759635795,9915.97246251814,9915.97246251814
1995,-15,FALSE,774.68534863423,19728.6535452184,19728.6535452184
1995,-25,FALSE,413.165519271589,23137.269079209,10225.8466019718
1995,-28,FALSE,568.102588998435,13656.4085653975,13656.4085653975
1995,-24,FALSE,464.811209180538,11155.4690203329,11155.4690203329
1995,4,TRUE,206.582759635795,5887.60864962015,5887.60864962015
1995,12,TRUE,464.811209180538,16733.2035304994,16733.2035304994
1995,-5,FALSE,258.228449544743,9606.09832306445,9606.09832306445
1995,-7,FALSE,335.696984408166,15318.1116269942,12735.8271315467
1995,-18,FALSE,464.811209180538,12394.9655781477,12394.9655781477
1995,-14,FALSE,464.811209180538,20038.5276846721,17972.7000883141
1995,-18,FALSE,258.228449544743,14254.2104148698,14254.2104148698
1995,38,TRUE,154.937069726846,7288.56890916064,7288.56890916064
1995,-14,FALSE,206.582759635795,12147.0662665847,12147.0662665847
1998,-12,FALSE,287.997025208261,10943.8869579139,10943.8869579139
2000,-5,FALSE,138.219359903319,17876.370547496,14651.2521497518
2002,-5,FALSE,296.87,19237.176,19237.176
2004,-3,FALSE,121.74,17189.688,7450.488
1995,29,TRUE,516.456899089487,12472.4341130111,12472.4341130111
1998,41,TRUE,143.998512604131,7199.92563020653,7199.92563020653
1995,15,TRUE,413.165519271589,14615.7302442325,14254.2104148698
1995,-29,FALSE,258.228449544743,13221.2966166909,8056.72762579599
1998,-26,FALSE,431.995537812392,22991.7625124595,12095.875058747
2000,-25,FALSE,368.584959742185,13821.9359903319,13821.9359903319
2002,-22,FALSE,593.74,13740.84,13740.84
2004,-20,FALSE,162.32,9787.0844,9739.2
1995,14,TRUE,154.937069726846,7436.97934688861,7436.97934688861
1995,3,FALSE,1032.91379817897,28250.1923801949,28250.1923801949
1998,-11,FALSE,959.990084027537,29375.6965712426,27935.7114452013
2000,8,FALSE,921.462399355462,56485.6450804898,47731.7522866129
2002,-7,FALSE,424.1,52079.48,35115.48
2004,12,FALSE,162.32,30191.52,30191.52
1995,-5,FALSE,619.748278907384,19831.9449250363,19831.9449250363
1995,-7,FALSE,309.874139453692,12394.9655781477,12394.9655781477
1995,32,TRUE,361.519829362641,10535.7207414255,10535.7207414255
1995,-1,FALSE,516.456899089487,16010.1638717741,16010.1638717741
1995,-28,FALSE,413.165519271589,14904.9461077226,14130.2607590884
1995,14,FALSE,361.519829362641,14873.9586937772,14873.9586937772
1995,-29,FALSE,516.456899089487,19986.8819947631,16113.455251592
1995,-24,FALSE,206.582759635795,17456.2431892246,11155.4690203329
1995,5,FALSE,361.519829362641,17301.3061194978,16268.3923213188
1995,15,TRUE,154.937069726846,4028.363812898,4028.363812898
1995,1,FALSE,258.228449544743,7127.10520743491,7127.10520743491
1995,15,FALSE,206.582759635795,7901.79055606914,7901.79055606914
1995,-10,FALSE,361.519829362641,14150.9190350519,8986.35004415707
1995,7,TRUE,206.582759635795,16536.7779755152,16536.7779755152
1995,-13,FALSE,258.228449544743,23757.0173581164,23757.0173581164
1995,3,FALSE,516.456899089487,26339.3018535638,26339.3018535638
1995,27,TRUE,438.988364226064,12911.4224772372,12911.4224772372
1995,6,TRUE,619.748278907384,24789.9311562954,24789.9311562954
1995,-7,FALSE,464.811209180538,14730.5140572936,14730.5140572936
1995,18,TRUE,516.456899089487,18592.4483672215,18592.4483672215
1995,-16,FALSE,516.456899089487,23550.4345984806,23550.4345984806
1995,-27,FALSE,413.165519271589,17352.9518094067,17352.9518094067
1995,14,FALSE,258.228449544743,17662.8259488604,17662.8259488604
1995,-30,FALSE,309.874139453692,9915.97246251814,9915.97246251814
1995,6,FALSE,258.228449544743,13836.9958091836,13836.9958091836
1995,-10,FALSE,619.748278907384,16113.455251592,16113.455251592
1995,14,FALSE,516.456899089487,20141.81906449,20141.81906449
1995,18,TRUE,361.519829362641,22156.000970939,22156.000970939
1995,18,TRUE,309.874139453692,11465.3431597866,11465.3431597866
1995,21,TRUE,309.874139453692,13634.4621359624,13634.4621359624
1995,-22,FALSE,154.937069726846,21691.1897617584,12394.9655781477
1995,2,TRUE,361.519829362641,16733.2035304994,16733.2035304994
1995,4,FALSE,774.68534863423,26545.8846131996,22930.6863195732
1995,-25,FALSE,516.456899089487,25306.3880553848,24789.9311562954
1995,15,TRUE,516.456899089487,30328.2331382561,22581.3796519138
1995,23,TRUE,671.393968816332,32536.7846426377,32536.7846426377
1995,-17,FALSE,413.165519271589,22517.5208003016,20451.6932039437
1995,-5,FALSE,413.165519271589,20825.2000930113,15660.6311021165
1995,-25,FALSE,516.456899089487,10535.7207414255,10535.7207414255
1995,-25,FALSE,671.393968816332,15493.7069726846,15493.7069726846
1995,6,TRUE,258.228449544743,8056.72762579599,8056.72762579599
1995,20,TRUE,361.519829362641,8211.66469552284,8211.66469552284
1995,20,TRUE,387.342674317115,6568.4048352118,6568.4048352118
1995,-8,FALSE,361.519829362641,11775.2172992403,11775.2172992403
1995,-30,FALSE,361.519829362641,9554.4526331555,8676.47590470337
1995,-17,FALSE,826.331038543178,16429.5268738347,16429.5268738347
1995,-12,FALSE,619.748278907384,31400.5794646408,30987.4139453692
1995,6,FALSE,671.393968816332,14564.0845543235,14564.0845543235
1995,-24,FALSE,619.748278907384,20327.7435481622,20017.8694087085
1995,13,TRUE,516.456899089487,16733.2035304994,16733.2035304994
1995,2,TRUE,516.456899089487,15509.2006796573,15509.2006796573
1995,-21,FALSE,516.456899089487,13526.6406544796,13526.6406544796
1995,12,TRUE,309.874139453692,8366.60176524968,8366.60176524968
1995,-13,FALSE,774.68534863423,20529.6636129269,20529.6636129269
1998,-12,FALSE,479.995042013769,18719.806638537,18191.8120923218
2000,-12,FALSE,691.096799516596,32343.3302173767,25432.3622222107
1995,-29,FALSE,258.228449544743,9606.09832306445,9606.09832306445
1995,-25,FALSE,361.519829362641,22569.1664902106,14770.6673139593
1995,-10,FALSE,645.571123861858,18852.7426443626,18852.7426443626
1995,-11,FALSE,258.228449544743,9296.22418361076,9296.22418361076
1995,5,TRUE,309.874139453692,17352.9518094067,17352.9518094067
1995,-1,FALSE,1032.91379817897,33466.4070609987,33466.4070609987
1995,1,FALSE,1549.37069726846,76952.0779643335,71271.0520743491
1995,2,FALSE,516.456899089487,38734.2674317115,27888.6725508323
1995,-18,FALSE,413.165519271589,20864.8587232153,19831.9449250363
1995,25,TRUE,206.582759635795,8056.72762579599,8056.72762579599
1995,1,FALSE,645.571123861858,26029.4277141101,26029.4277141101
1995,-25,FALSE,464.811209180538,13634.4621359624,13634.4621359624
1995,-20,FALSE,413.165519271589,24273.4742572059,24273.4742572059
1995,-15,FALSE,464.811209180538,21691.1897617584,21691.1897617584
1995,-25,FALSE,309.874139453692,12394.9655781477,12394.9655781477
1995,3,TRUE,258.228449544743,22827.3949397553,14770.6673139593
1995,22,TRUE,774.68534863423,43227.44245379,29283.1061783739
1995,2,TRUE,154.937069726846,5026.15854193888,5026.15854193888
1995,-21,FALSE,258.228449544743,10535.7207414255,10535.7207414255
1995,-20,FALSE,774.68534863423,16113.455251592,16113.455251592
1995,-26,FALSE,206.582759635795,19315.4880259468,16733.2035304994
1995,22,TRUE,774.68534863423,21691.1897617584,21691.1897617584
1995,5,FALSE,516.456899089487,21278.0242424868,16113.455251592
1995,39,TRUE,413.165519271589,13014.7138570551,13014.7138570551
1995,10,TRUE,206.582759635795,6197.48278907384,6197.48278907384
1995,-25,FALSE,774.68534863423,25616.2621948385,17352.9518094067
1995,20,TRUE,516.456899089487,16733.2035304994,16733.2035304994
1995,2,TRUE,516.456899089487,21691.1897617584,21691.1897617584
1995,23,TRUE,258.228449544743,8056.72762579599,8056.72762579599
1995,8,TRUE,1032.91379817897,28818.2949691934,27268.9242719249
1995,16,TRUE,929.622418361076,30161.082906826,19831.9449250363
1995,-22,FALSE,413.165519271589,20141.81906449,12394.9655781477
1995,-17,FALSE,516.456899089487,10948.8862606971,9915.97246251814
1995,-18,FALSE,723.039658725281,15493.7069726846,15493.7069726846
1995,-24,FALSE,516.456899089487,16888.1406002262,16113.455251592
1995,2,FALSE,516.456899089487,16113.455251592,16113.455251592
1995,14,TRUE,258.228449544743,9296.22418361076,9296.22418361076
1995,-25,FALSE,516.456899089487,15493.7069726846,15493.7069726846
1998,-22,FALSE,383.996033611015,16991.8244872874,16991.8244872874
2000,-20,FALSE,460.731199677731,21377.9276650467,20456.4652656913
2002,-18,FALSE,424.1,19508.6,15267.6
2004,-16,FALSE,405.8,17043.6,14608.8
1995,20,TRUE,516.456899089487,14409.1474845967,13634.4621359624
1995,15,TRUE,361.519829362641,11909.4960930036,11651.2676434588
1995,-16,FALSE,413.165519271589,9999.31354692706,9999.31354692706
1995,-25,FALSE,619.748278907384,31348.9337747318,29283.1061783739
1995,-23,FALSE,361.519829362641,15648.6440424114,13634.4621359624
1995,-6,FALSE,464.811209180538,12332.9907502569,12332.9907502569
1995,12,TRUE,361.519829362641,43175.7967638811,17352.9518094067
1995,-29,FALSE,568.102588998435,26029.4277141101,26029.4277141101
1995,3,FALSE,516.456899089487,20141.81906449,20141.81906449
1995,10,TRUE,258.228449544743,16113.455251592,16113.455251592
1995,20,TRUE,309.874139453692,10981.9395022388,10981.9395022388
1995,16,FALSE,516.456899089487,20658.2759635795,20658.2759635795
1995,-23,FALSE,516.456899089487,55622.4080319377,23860.3087379343
1995,17,TRUE,516.456899089487,36720.0855252625,31555.5165343676
1995,-8,FALSE,516.456899089487,15493.7069726846,15493.7069726846
1995,9,TRUE,206.582759635795,8676.47590470337,8676.47590470337
1995,-13,FALSE,774.68534863423,28818.2949691934,28818.2949691934
1995,-24,FALSE,516.456899089487,33053.2415417271,27888.6725508323
1995,4,FALSE,619.748278907384,21226.3785525779,20761.5673433974
1995,5,FALSE,516.456899089487,45448.2071198748,27888.6725508323
1995,17,TRUE,516.456899089487,20960.0652112489,16828.410018533
1995,6,TRUE,361.519829362641,26959.0501324712,11465.3431597866
1995,-4,FALSE,619.748278907384,24480.0570168417,24221.8285672969
1995,2,TRUE,413.165519271589,22104.35528103,17972.7000883141
1995,39,TRUE,361.519829362641,10287.8214298626,10287.8214298626
1995,-20,FALSE,154.937069726846,19728.6535452184,17507.8888791336
1995,3,TRUE,413.165519271589,13168.9902261347,12900.4326386081
1998,6,TRUE,383.996033611015,15023.844815031,13823.8572099965
2000,8,TRUE,322.511839774412,12163.3036714921,12163.3036714921
2002,10,TRUE,339.28,10772.14,10772.14
2004,12,TRUE,324.64,9739.2,9739.2
1995,9,FALSE,1032.91379817897,32795.0130921824,27888.6725508323
2000,10,FALSE,230.365599838865,13821.9359903319,13821.9359903319
1995,-7,FALSE,516.456899089487,19418.7794057647,12704.8397176014
1998,-8,FALSE,383.996033611015,11519.8810083304,11519.8810083304
2000,-5,FALSE,460.731199677731,15803.0801489462,15803.0801489462
1995,-9,FALSE,516.456899089487,13014.7138570551,13014.7138570551
1998,-6,FALSE,287.997025208261,17135.8229998915,9215.90480666436
2000,-4,FALSE,368.584959742185,17323.4931078827,9951.79391303899
1995,10,TRUE,516.456899089487,28921.5863490112,18592.4483672215
1995,-5,FALSE,516.456899089487,16113.455251592,16113.455251592
1995,18,TRUE,413.165519271589,12394.9655781477,12394.9655781477
1998,21,TRUE,479.995042013769,13247.86315958,13247.86315958
2000,21,TRUE,230.365599838865,15849.1532689139,12163.3036714921
2002,24,TRUE,296.87,11196.24,11196.24
2004,26,TRUE,202.9,8765.28,8765.28
1995,2,TRUE,413.165519271589,10535.7207414255,10535.7207414255
1998,5,TRUE,239.997521006884,7487.92265541479,7487.92265541479
2000,12,TRUE,276.438719806639,8846.03903381243,8846.03903381243
2004,20,TRUE,162.32,7304.4,7304.4
1995,6,TRUE,258.228449544743,8676.47590470337,8676.47590470337
1995,-3,FALSE,516.456899089487,30583.2241676612,30583.2241676612
2000,2,TRUE,552.877439613277,27090.9945410506,26814.5558212439
2002,4,TRUE,339.28,16285.44,16285.44
2004,6,TRUE,405.8,23617.56,23617.56
1995,-25,FALSE,258.228449544743,6972.16813770807,6972.16813770807
1995,-8,FALSE,516.456899089487,21174.7328626689,19005.6138864931
1995,-14,FALSE,464.811209180538,21123.08717276,19831.9449250363
1995,-32,FALSE,516.456899089487,19547.8936305371,18592.4483672215
1998,-29,FALSE,287.997025208261,14591.8492772186,12671.8691091635
2000,-28,FALSE,460.731199677731,15941.2995088495,15480.5683091718
2002,-26,FALSE,424.1,15437.24,14758.68
2004,-24,FALSE,486.96,31246.6,19478.4
1995,-18,FALSE,516.456899089487,48546.9485144117,33053.2415417271
1995,27,TRUE,413.165519271589,10535.7207414255,10535.7207414255
1995,-23,FALSE,1032.91379817897,63214.3244485532,63214.3244485532
1995,20,TRUE,309.874139453692,9296.22418361076,9296.22418361076
1995,-29,FALSE,258.228449544743,10535.7207414255,10535.7207414255
1995,-5,FALSE,619.748278907384,19831.9449250363,19831.9449250363
1995,-20,FALSE,1032.91379817897,54570.013331435,36494.0218633029
1995,12,FALSE,103.291379817897,16423.3293910457,16423.3293910457
1995,-20,FALSE,309.874139453692,14667.3759341414,14254.2104148698
1995,-33,FALSE,387.342674317115,7746.8534863423,7746.8534863423
1995,5,FALSE,774.68534863423,40593.5122684336,40593.5122684336
1995,10,TRUE,258.228449544743,9141.28711388391,9141.28711388391
1995,46,TRUE,361.519829362641,10225.8466019718,10225.8466019718
1995,21,TRUE,206.582759635795,10587.3664313345,10587.3664313345
1995,31,TRUE,361.519829362641,11330.76241493,11330.76241493
1995,43,TRUE,206.582759635795,7972.5518652102,7972.5518652102
1995,20,TRUE,774.68534863423,36978.3139748072,24066.8914975701
1995,-9,FALSE,645.571123861858,58411.2752870209,37649.7079436236
1995,33,TRUE,361.519829362641,18334.2199176768,18334.2199176768
1995,-26,FALSE,464.811209180538,14667.3759341414,13634.4621359624
1995,13,FALSE,413.165519271589,31710.4536040945,13634.4621359624
1995,1,TRUE,619.748278907384,28529.1631013587,28012.7062022692
2002,4,TRUE,339.28,16285.44,16285.44
2004,22,TRUE,324.64,27594.4,27594.4
